"Task","ID","Segmenter","Trial","Word","WorldBet","TargetC","TargetV","AudioPrompt","PicturePrompt","TrialXMin","TrialXMax","Repetition","Context","SegmInterval","SegmXMin","SegmXMid","SegmXMax","SegmNotes","Tagger","ConsType","PlaceTrans","TagInterval","TagXMin","TagXMid","TagXMax","burst","burst2","NB","VOT","BurstNotes","VowelContext","Group","Participant","StrictPhonemicAccuracy","PhonemicAccuracy","PeakERB","CentroidERB","CentroidHz","PeakHz","Centroid.kHz","PeakHz.kHz","CentroidERB.c","PeakHz.kHz.c","Centroid.kHz.c","PeakERB.c","Age"
"RealWordRep","615L66FS6","MK","Test53","kitten","kIt6n","k","I","Kitten_TP3","Kitten1",301.677089600218,303.067890572946,1,"Response",122,301.677089600218,302.372490086582,303.067890572946,"","AJ","Stop","k",20,301.677089600218,302.372490086582,303.067890572946,302.032625715151,NA,NA,302.069453434234,"","Front","NH","615L",1,1,24.9,24.5288690054196,3278.43197825014,3068,3.27843197825014,3.068,0.595192481195671,0.375100771208226,-0.147295630351094,1.42025706940874,"66"
"RealWordRep","615L66FS6","MK","Test55","toast","tost","t","o","TOST_H_04_TP2","TOST_01",308.644453173422,310.008425890145,1,"Response",126,308.644453173422,309.326439531784,310.008425890145,"","AJ","Stop","t",22,308.644453173422,309.326439531784,310.008425890145,308.958515884375,NA,NA,309.040470321033,";a bit like p","Back","NH","615L",1,1,23.3,21.929397556204,2639.3980329806,2626,2.6393980329806,2.626,-2.00427896801993,-0.0668992287917738,-0.786329575620636,-0.17974293059126,"66"
"RealWordRep","615L66FS6","MK","Test59","candle","kaend6l","k","ae","Candle_TP3","candle1",322.372336815266,323.583044636791,1,"Response",134,322.372336815266,322.977690726029,323.583044636791,"","AJ","Stop","k",26,322.372336815266,322.977690726029,323.583044636791,322.669186555637,NA,NA,322.741229348882,"","Front","NH","615L",1,1,25.1,25.7367177121553,3762.26492120294,3242,3.76226492120294,3.242,1.80304118793135,0.549100771208226,0.3365373126017,1.62025706940874,"66"
"RealWordRep","615L66FS6","MK","Test63","take","tek","t","e","TAKE_H_02_TP2","take4",335.055428085551,336.222010454432,1,"Response",142,335.055428085551,335.638719269991,336.222010454432,"","AJ","Stop","t",28,335.055428085551,335.638719269991,336.222010454432,335.379936932323,NA,NA,335.452164963398,"","Front","NH","615L",1,1,15,25.2364707635931,4074.17130620341,927,4.07417130620341,0.927,1.30279423936914,-1.76589922879177,0.648443697602168,-8.47974293059126,"66"
"RealWordRep","615L66FS6","MK","Test66","towel","taU6l","t","aU","Towel_TP3","Towel1",344.138113248379,348.251896474884,1,"Response",148,344.138113248379,344.60370229726,345.069291346141,"quiet","AJ","Stop","t",30,344.138113248379,344.60370229726,345.069291346141,344.476406308311,NA,NA,NA,"Quiet;Devoiced vowel;nearly overlapping","Back","NH","615L",1,1,15,19.3344424070199,2351.00097628051,927,2.35100097628051,0.927,-4.59923411720402,-1.76589922879177,-1.07472663232072,-8.47974293059126,"66"
"RealWordRep","615L66FS6","MK","Test68","cake","kek","k","e","Cake_TP3","CAKE_01",354.15147933144,355.376014341112,1,"Response",154,354.15147933144,354.763746836276,355.376014341112,"","AJ","Stop","k",32,354.15147933144,354.763746836276,355.376014341112,354.45060172636,NA,NA,354.497953754627,"","Front","NH","615L",1,1,27.5,24.5421511279722,3783.84981144682,927,3.78384981144682,0.927,0.60847460374826,-1.76589922879177,0.358122202845579,4.02025706940874,"66"
"RealWordRep","615L66FS6","MK","Test73","toothbrush","tuTbrVS","t","u","THBR_H_02_TP2","toothbrush2",375.783917640839,377.106827716868,1,"Response",164,375.783917640839,376.445372678853,377.106827716868,"","AJ","Stop","t",36,375.783917640839,376.445372678853,377.106827716868,376.107142390683,NA,NA,376.156341220743,"","Back","NH","615L",1,1,32.3,27.5513865696183,4994.30767848,7213,4.99430767848,7.213,3.61771004539434,4.52010077120823,1.56858006987877,8.82025706940874,"66"
"RealWordRep","615L66FS6","MK","Test74","cup","kVp","k","V","CUPP_H_02_TP2","CUPP_03",381.218039346885,382.347090064064,1,"Response",166,381.218039346885,381.782564705475,382.347090064064,"","AJ","Stop","k",38,381.218039346885,381.782564705475,382.347090064064,381.572066975861,NA,NA,381.613578111626,"","Back","NH","615L",1,1,22.7,23.4228650392392,2799.95226859474,2371,2.79995226859474,2.371,-0.510811484984742,-0.321899228791774,-0.625775340006498,-0.779742930591258,"66"
"RealWordRep","615L66FS6","MK","Test78","coffee","kafi","k","a","CFEE_H_03_TP2","coffee5",396.260641702646,409.771047372396,1,"Response",176,396.260641702646,396.613507559117,396.966373415589,"TOS","AJ","Stop","k",42,396.260641702646,396.613507559117,396.966373415589,396.463375145509,NA,NA,396.501128927762,"","Back","NH","615L",1,1,22.5,20.0847913563012,1874.84695329514,1256,1.87484695329514,1.256,-3.84888516792275,-1.43689922879177,-1.5508806553061,-0.979742930591261,"66"
"RealWordRep","615L66FS6","MK","Test79","keys","kiz","k","i","KEYS_H_02_TP2","keys1",413.019323611901,419.690230136163,2,"UnpromptedResponse",184,418.256924215484,418.973577175824,419.690230136163,"","AJ","Stop","k:$t",44,418.256924215484,418.973577175824,419.690230136163,418.542939038297,NA,NA,418.611405510632,"BackgroundNoise;immediately preceding burst","Front","NH","615L",0,1,30.3,30.1687267135338,5937.81545836558,5487,5.93781545836558,5.487,6.23505018930986,2.79410077120823,2.51208784976434,6.82025706940874,"66"
"RealWordRep","615L66FS6","MK","Test80","cousin","kVzIn","k","V","Cousin_TP3","cousin1",422.57553692478,433.642011405518,3,"UnpromptedResponse",190,432.50545913212,433.073735268819,433.642011405518,"","AJ","Stop","k",46,432.50545913212,433.073735268819,433.642011405518,432.901122050513,NA,NA,432.92421492236,"","Back","NH","615L",1,1,25.7,24.3746853687745,3117.55633305318,3509,3.11755633305318,3.509,0.441008844550556,0.816100771208226,-0.308171275548058,2.22025706940874,"66"
"RealWordRep","615L66FS6","MK","Test81","cutting","kVtIN","k","V","CTNG_H_01_TP2","cutting2",442.462066996518,443.766794157605,1,"Response",192,442.462066996518,443.114430577062,443.766794157605,"","AJ","Stop","k:$t",48,442.462066996518,443.114430577062,443.766794157605,442.822167699322,NA,NA,442.889957032386,"","Back","NH","615L",0,1,15,21.7780464124165,2528.93861600849,939,2.52893861600849,0.939,-2.15563011180744,-1.75389922879177,-0.896788992592748,-8.47974293059126,"66"
"RealWordRep","615L66FS6","MK","Test82","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_01",446.108704128699,447.163912854368,1,"Response",194,446.108704128699,446.636308491534,447.163912854368,"","AJ","Stop","t",50,446.108704128699,446.636308491534,447.163912854368,446.39342025671,NA,NA,446.434063945578,"BackgroundNoise;semi periodic immediately preceding burst","Back","NH","615L",1,1,22.6,23.5967818774864,3140.7879589987,2402,3.1407879589987,2.402,-0.336894646737587,-0.290899228791774,-0.284939649602536,-0.879742930591263,"66"
"RealWordRep","615L66FS6","MK","Test84","teacher","titS6r","t","i","Teacher_TP3","teacher9",454.995928068113,456.546398054047,1,"Response",198,454.995928068113,455.77116306108,456.546398054047,"noise","AJ","Stop","t",54,454.995928068113,455.77116306108,456.546398054047,455.380965119195,NA,NA,455.463972238734,"","Front","NH","615L",1,1,27.2,28.7859865329522,5596.06207044582,4078,5.59606207044582,4.078,4.85231000872821,1.38510077120823,2.17033446184458,3.72025706940874,"66"
"RealWordRep","615L66FS6","MK","Test91","candy","kaendi","k","ae","candy_TP3_2","CNDY_02",486.808713514292,488.073164400022,1,"Response",216,486.808713514292,487.440938957157,488.073164400022,"TOS","AJ","Stop","k",56,486.808713514292,487.440938957157,488.073164400022,487.192544625882,NA,NA,487.233219954649,"","Front","NH","615L",1,1,29.8,28.5918975330328,5213.22456185436,5348,5.21322456185437,5.348,4.65822100880886,2.65510077120823,1.78749695325313,6.32025706940874,"66"
"RealWordRep","615L66FS6","MK","Test93","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_02",504.472985527554,505.593322591584,1,"Response",222,504.472985527554,505.033154059569,505.593322591584,"","AJ","Stop","t",58,504.472985527554,505.033154059569,505.593322591584,504.754281493652,NA,NA,504.779087035856,"","Back","NH","615L",1,1,23.6,26.7391784481445,4774.61198335321,2724,4.77461198335321,2.724,2.80550192392052,0.0311007712082265,1.34888437475197,0.120257069408737,"66"
"RealWordRep","615L66FS6","MK","Test98","toaster","tost6r","t","o","TSTR_H_04_TP2","toaster3",527.663910902129,529.202366291974,1,"Response",234,527.663910902129,528.433138597052,529.202366291974,"","AJ","Stop","t",60,527.663910902129,528.433138597052,529.202366291974,528.038144418192,NA,NA,528.081378066378,"BackgroundNoise;periodic noise immediately preceding burst","Back","NH","615L",1,1,23,23.8926657388822,3126.16719432755,2495,3.12616719432755,2.495,-0.0410107853417436,-0.197899228791774,-0.299560414273686,-0.479742930591261,"66"
"RealWordRep","615L66FS6","MK","Test100","cookie","kUki","k","U","CKIE_H_02_TP2","CKIE_03",534.78844590503,536.279513345425,1,"Response",238,534.78844590503,535.533979625228,536.279513345425,"","AJ","Stop","k",62,534.78844590503,535.533979625228,536.279513345425,535.179242477723,NA,NA,535.203155976676,"","Back","NH","615L",1,1,23.2,23.5587580883977,2827.28430483203,2534,2.82728430483203,2.534,-0.374918435826242,-0.158899228791774,-0.598443303769206,-0.279742930591258,"66"
"RealWordRep","630L46FS4","AB","Test2","cookie","kUki","k","U","CKIE_H_01_TP2","CKIE_02",56.5816459249843,60.291411632583,1,"Response",12,56.5816459249843,56.9175950942128,57.2535442634414,"","AJ","Stop","k",2,56.5816459249843,56.9175950942128,57.2535442634414,56.6619360377477,NA,NA,56.704201814059,";Possibly overlapping","Back","NH","630L",1,1,20.6,19.7802575354879,1759.18100282343,1808,1.75918100282343,1.808,-4.15341898873601,-0.884899228791774,-1.66654660577781,-2.87974293059126,"46"
"RealWordRep","630L46FS4","AB","Test3","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_02",62.9496052868429,65.1976558676001,1,"Response",16,62.9496052868429,63.2642608843232,63.5789164818035,"","AJ","Stop","t",4,62.9496052868429,63.2642608843232,63.5789164818035,63.0503556249403,NA,NA,63.1442759733001,"","Back","NH","630L",1,1,29.2,25.6920097382229,3923.62076490739,5141,3.92362076490739,5.141,1.75833321399891,2.44810077120823,0.497893156306148,5.72025706940874,"46"
"RealWordRep","630L46FS4","AB","Test11","teddy bear","tEdibEr","t","E","TDBR_H_02_TP2","TEDY_03",95.6158163000252,97.7885069344843,2,"UnpromptedResponse",40,96.6959743491305,97.2422406418074,97.7885069344843,"NI","AJ","Stop","t",6,96.6959743491305,97.2422406418074,97.7885069344843,97.0706089182797,NA,NA,97.1397896195515,";NI","Front","NH","630L",1,1,15,23.2821621453381,3522.62921397492,927,3.52262921397492,0.927,-0.651514378885839,-1.76589922879177,0.0969016053736831,-8.47974293059126,"46"
"RealWordRep","630L46FS4","AB","Test14","tent","tEnt","t","E","TENT_H_01_TP2","tent1",109.215779024032,111.98197012359,1,"Response",46,109.215779024032,109.590063827155,109.964348630278,"TOS","AJ","Stop","t",8,109.215779024032,109.590063827155,109.964348630278,109.313425747294,NA,NA,109.407010582011,"","Front","NH","630L",1,1,28.5,27.4631084205258,4489.19193626176,4697,4.48919193626176,4.697,3.52943189630182,2.00410077120823,1.06346432766052,5.02025706940874,"46"
"RealWordRep","630L46FS4","AB","Test17","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_01",132.637041981261,138.263545304903,2,"UnpromptedResponse",58,137.572782767066,137.918164035984,138.263545304903,"","AJ","Stop","t",10,137.572782767066,137.918164035984,138.263545304903,137.714234673933,NA,NA,137.774864084693,"","Back","NH","630L",1,1,15,18.7920684508334,1735.90803989184,1054,1.73590803989184,1.054,-5.14160807339051,-1.63889922879177,-1.6898195687094,-8.47974293059126,"46"
"RealWordRep","630L46FS4","AB","Test19","tickle","tIkl","t","I","TCKL_H_02_TP2","TCKL_01",144.272351574762,144.774743282358,1,"Response",62,144.272351574762,144.52354742856,144.774743282358,"TOS","AJ","Stop","t",12,144.272351574762,144.52354742856,144.774743282358,144.348888691058,NA,NA,144.380306214254,"","Front","NH","630L",1,1,15,21.7200955184544,3103.28865750306,927,3.10328865750306,0.927,-2.21358100576955,-1.76589922879177,-0.322438951098181,-8.47974293059126,"46"
"RealWordRep","630L46FS4","AB","Test21","cup","kVp","k","V","CUPP_H_01_TP2","CUPP_01",153.992433499121,156.56594280959,1,"Response",68,153.992433499121,154.323241887636,154.654050276151,"noise","AJ","Stop","k",16,153.992433499121,154.323241887636,154.654050276151,154.117773130274,NA,NA,154.184520939177,"","Back","NH","630L",1,1,20.7,22.6382556582918,3052.68328068236,1889,3.05268328068236,1.889,-1.29542086593213,-0.803899228791774,-0.373044327918878,-2.77974293059126,"46"
"RealWordRep","630L46FS4","AB","Test22","cat","kaet","k","ae","CATT_H_01_TP2","CATT_02",159.154532677021,160.0287300198,1,"Response",72,159.154532677021,159.59163134841,160.0287300198,"","AJ","Stop","k",18,159.154532677021,159.59163134841,160.0287300198,159.21940466942,NA,NA,159.372575070432,"","Front","NH","630L",1,1,24.5,23.9984175307118,3310.09792935363,2922,3.31009792935363,2.922,0.0647410064878997,0.229100771208226,-0.115629679247604,1.02025706940874,"46"
"RealWordRep","630L46FS4","AB","Test26","coat","kot","k","o","COAT_H_01_TP2","coat_01",189.215489300183,189.730036904898,1,"Response",84,189.215489300183,189.472763102541,189.730036904898,"","AJ","Stop","k",20,189.215489300183,189.472763102541,189.730036904898,189.369882526896,NA,NA,189.430854875283,"","Back","NH","630L",1,1,18.2,18.446753074271,1490.21776622392,1348,1.49021776622392,1.348,-5.486923449953,-1.34489922879177,-1.93550984237732,-5.27974293059126,"46"
"RealWordRep","630L46FS4","AB","Test27","coffee","kafi","k","a","CFEE_H_01_TP2","coffee2",192.281550154639,192.796097759354,1,"Response",86,192.281550154639,192.538823956996,192.796097759354,"TOS","AJ","Stop","k",22,192.281550154639,192.538823956996,192.796097759354,192.3706349261,NA,NA,192.419600175724,"","Back","NH","630L",1,1,17.9,19.1623580088768,1820.20825748581,1328,1.82020825748581,1.328,-4.77131851534719,-1.36489922879177,-1.60551935111543,-5.57974293059126,"46"
"RealWordRep","630L46FS4","AB","Test28","toaster","tost6r","t","o","TSTR_H_01_TP2","toaster1",195.255979243871,197.832298228789,1,"Response",88,195.255979243871,195.692992278013,196.130005312154,"","AJ","Stop","t",24,195.255979243871,195.692992278013,196.130005312154,195.331057518376,NA,NA,195.434996347155,"Clipping;during V","Back","NH","630L",1,1,15,20.2563398868951,2196.74765071421,1956,2.19674765071421,1.956,-3.67733663732889,-0.736899228791774,-1.22897995788703,-8.47974293059126,"46"
"RealWordRep","630L46FS4","AB","Test29","take","tek","t","e","TAKE_H_01_TP2","take",199.398730994755,205.96089638607,2,"Response",94,205.030481539188,205.495688962629,205.96089638607,"","AJ","Stop","t",26,205.030481539188,205.495688962629,205.96089638607,205.185474300212,NA,NA,205.268103772991,"","Front","NH","630L",1,1,29.4,25.5905979864247,4312.54140306924,1287,4.31254140306924,1.287,1.65692146220079,-1.40589922879177,0.886813794468005,5.92025706940874,"46"
"RealWordRep","630L46FS4","AB","Test30","candy","kaendi","k","ae","CNDY_H_01_TP2","CNDY_02",208.365737733925,215.916944093983,1,"Response",96,208.365737733925,209.088218959724,209.810700185522,"","AJ","Stop","k",28,208.365737733925,209.088218959724,209.810700185522,208.465136992888,NA,NA,208.584022973065,"","Front","NH","630L",1,1,29.1,28.914511795387,5404.76663892133,4567,5.40476663892133,4.567,4.98083527116307,1.87410077120823,1.97903903032009,5.62025706940874,"46"
"RealWordRep","630L46FS4","AB","Test33","toothbrush","tuTbrVS","t","u","THBR_H_01_TP2","toothbrush1",227.426425682758,231.572723568178,2,"UnpromptedResponse",108,230.776232070469,231.174477819324,231.572723568178,"","AJ","Stop","t",32,230.776232070469,231.174477819324,231.572723568178,230.84096432022,NA,NA,230.87535052027,"","Back","NH","630L",1,1,22.9,27.7212192221965,4751.56137792615,2526,4.75156137792615,2.526,3.78754269797251,-0.166899228791774,1.32583376932492,-0.579742930591259,"46"
"RealWordRep","630L46FS4","AB","Test34","tiger","taIg6r","t","aI","TIGR_H_01_TP2","tiger2",234.554201254736,235.745414202638,1,"Response",110,234.554201254736,235.149807728687,235.745414202638,"NI","AJ","Stop","t",34,234.554201254736,235.149807728687,235.745414202638,235.17619586639,NA,NA,235.198731189445,";NI;ahhtiger","Back","NH","630L",1,1,32,29.6531214209302,6039.94505310345,7053,6.03994505310345,7.053,5.71944489670624,4.36010077120823,2.61421744450221,8.52025706940874,"46"
"RealWordRep","630L46FS4","AB","Test40","keys","kiz","k","i","KEYS_H_02_TP2","keys1",258.421306540682,258.992242923996,1,"Response",124,258.421306540682,258.706774732339,258.992242923996,"","AJ","Stop","k",36,258.421306540682,258.706774732339,258.992242923996,258.533209195643,NA,NA,258.618394763966,"","Front","NH","630L",1,1,28.4,28.5588230582823,4937.94843318351,4838,4.93794843318351,4.838,4.62514653405837,2.14510077120823,1.51222082458228,4.92025706940874,"46"
"RealWordRep","630L46FS4","AB","Test47","cake","kek","k","e","CAKE_H_01_TP2","CAKE_01",285.335507957364,285.885298548703,1,"Response",140,285.335507957364,285.610403253033,285.885298548703,"","AJ","Stop","k",40,285.335507957364,285.610403253033,285.885298548703,285.443228229868,NA,NA,285.535840857555,"","Front","NH","630L",1,1,25,25.9280196263614,4441.32097778788,927,4.44132097778788,0.927,1.99434310213742,-1.76589922879177,1.01559336918664,1.52025706940874,"46"
"RealWordRep","630L46FS4","AB","Test53","tape","tep","t","e","TAPE_H_01_TP2","TAPE_01",304.112312941266,304.873561452351,1,"Response",154,304.112312941266,304.492937196809,304.873561452351,"","AJ","Stop","t",42,304.112312941266,304.492937196809,304.873561452351,304.253646048527,NA,NA,304.329343233228,"","Front","NH","630L",1,1,31.5,30.5500205573595,6696.0861745821,6641,6.6960861745821,6.641,6.61634403313555,3.94810077120823,3.27035856598087,8.02025706940874,"46"
"RealWordRep","630L46FS4","AB","Test58","cutting","kVtIN","k","V","CTNG_H_01_TP2","cutting2",325.126653403661,326.814796081053,1,"Response",168,325.126653403661,325.487034496403,325.847415589145,"","AJ","Stop","k",44,325.126653403661,325.487034496403,325.847415589145,325.188148350863,NA,NA,325.250287226002,"","Back","NH","630L",1,1,17.4,20.9824265719483,2257.37860688735,1283,2.25737860688735,1.283,-2.95124995227561,-1.40989922879177,-1.16834900171389,-6.07974293059126,"46"
